搜索关键词,店名,地址,X4,地址配经纬度再查地址,名称配经纬度查地址2,地址连接,区县镇
珠海市 农贸市场,新青市场,珠海市斗门区珠峰大道与新青三路交叉路口往南约50米(诚誉百货西侧),0,广东省珠海市斗门区X583(珠峰大道),,珠海市斗门区珠峰大道与新青三路交叉路口往南约50米(诚誉百货西侧)广东省珠海市斗门区X583(珠峰大道),珠海斗门区
珠海市 农贸市场,银怡园林农贸市场(园林店),园林路32号1号商铺,0,广东省珠海市香洲区园林路34号,,园林路32号1号商铺广东省珠海市香洲区园林路34号,珠海香洲区
珠海市 农贸市场,新北山农贸市场,广东省珠海市香洲区山桥路237号1-112商铺附近,0,广东省珠海市香洲区山桥路237号-1栋,,广东省珠海市香洲区山桥路237号1-112商铺附近广东省珠海市香洲区山桥路237号-1栋,珠海香洲区
珠海市 农贸市场,珠海农控市场集团为农市场,为农街101号,0,广东省珠海市香洲区为农街101号,,为农街101号广东省珠海市香洲区为农街101号,珠海香洲区
珠海市 农贸市场,小林市场,和兴中路附近,0,广东省珠海市金湾区青年路,,和兴中路附近广东省珠海市金湾区青年路,珠海金湾区
珠海市 农贸市场,夏湾购物市场,夏湾路208号,0,广东省珠海市香洲区夏湾路230号,,夏湾路208号广东省珠海市香洲区夏湾路230号,珠海香洲区
珠海市 农贸市场,井岸中心市场,珠海市斗门区港霞东路63号,0,广东省珠海市斗门区港霞东路63号,,珠海市斗门区港霞东路63号广东省珠海市斗门区港霞东路63号,珠海斗门区
珠海市 农贸市场,西埔市场(中惠购物广场南),珠峰大道(井岸医院西埔分院东),0,广东省珠海市斗门区,,珠峰大道(井岸医院西埔分院东)广东省珠海市斗门区,珠海斗门区
珠海市 农贸市场,翠微市场,广东珠海市香洲区前山街道翠前北路103号,0,广东省珠海市香洲区翠前北路103号,,广东珠海市香洲区前山街道翠前北路103号广东省珠海市香洲区翠前北路103号,珠海香洲区
珠海市 农贸市场,夏湾农贸市场,广东省珠海市香洲区昌平路30号西南60米,0,广东省珠海市香洲区昌平路26号,,广东省珠海市香洲区昌平路30号西南60米广东省珠海市香洲区昌平路26号,珠海香洲区
珠海市 农贸市场,南水市场,珠海市金湾区悦峰路与南河路交叉路口往南约100米(珠海市人民医院高栏港医院北侧约50米),0,广东省珠海市金湾区南港路13号,,珠海市金湾区悦峰路与南河路交叉路口往南约100米(珠海市人民医院高栏港医院北侧约50米)广东省珠海市金湾区南港路13号,珠海金湾区
珠海市 农贸市场,涌尾市场,中山市绿杨居63号铺,0,广东省中山市芳草街2号,,中山市绿杨居63号铺广东省中山市芳草街2号,
珠海市 农贸市场,拱北口岸市场,广东省珠海市香洲区迎宾南路1003号,0,广东省珠海市香洲区莲花路21号,,广东省珠海市香洲区迎宾南路1003号广东省珠海市香洲区莲花路21号,珠海香洲区
珠海市 农贸市场,东湖村市场,珠海市斗门区东湖工业大道(东湖小学南侧约150米),0,广东省珠海市斗门区东湖工业大道,,珠海市斗门区东湖工业大道(东湖小学南侧约150米)广东省珠海市斗门区东湖工业大道,珠海斗门区
珠海市 农贸市场,市场集团横琴市场,广东省珠海市香洲区宝中路3号,0,广东省珠海市香洲区宝华路4号,,广东省珠海市香洲区宝中路3号广东省珠海市香洲区宝华路4号,珠海香洲区
珠海市 农贸市场,得一龙兴市场,广东省珠海市香洲区迎宾南路3022号,0,广东省珠海市香洲区龙兴街南,,广东省珠海市香洲区迎宾南路3022号广东省珠海市香洲区龙兴街南,珠海香洲区
珠海市 农贸市场,瀚高市场,珠海市香洲区香悦路23号,0,广东省珠海市香洲区香悦路23号,,珠海市香洲区香悦路23号广东省珠海市香洲区香悦路23号,珠海香洲区
珠海市 农贸市场,大新市场,广东省珠海市斗门区X589(藤山一路),0,广东省珠海市斗门区,,广东省珠海市斗门区X589(藤山一路)广东省珠海市斗门区,珠海斗门区
珠海市 农贸市场,南门市场,珠海市斗门区斗门大道北228号,0,广东省珠海市斗门区斗门大道北227号,,珠海市斗门区斗门大道北228号广东省珠海市斗门区斗门大道北227号,珠海斗门区
珠海市 农贸市场,荣岱市场,珠海市香洲区前山岱山路68号,0,广东省珠海市香洲区岱山路68号-6,,珠海市香洲区前山岱山路68号广东省珠海市香洲区岱山路68号-6,珠海香洲区
珠海市 农贸市场,白藤头水产批发市场,广东省珠海市斗门区藤湖路19号,0,广东省珠海市斗门区藤湖街26,,广东省珠海市斗门区藤湖路19号广东省珠海市斗门区藤湖街26,珠海斗门区
珠海市 农贸市场,乾务利宏农贸市场,乾南北路29号,0,广东省珠海市斗门区乾南北路29号,,乾南北路29号广东省珠海市斗门区乾南北路29号,珠海斗门区
珠海市 农贸市场,和平市场,广东省珠海市香洲区工东一街15号西南70米,0,广东省珠海市香洲区工东一街15号,,广东省珠海市香洲区工东一街15号西南70米广东省珠海市香洲区工东一街15号,珠海香洲区
珠海市 农贸市场,莲塘农贸市场,广东省珠海市香洲区前山莲塘公寓(金莲路西),0,广东省珠海市香洲区,,广东省珠海市香洲区前山莲塘公寓(金莲路西)广东省珠海市香洲区,珠海香洲区
珠海市 农贸市场,白藤湖市场,商业街众生堂药店(金满楼桂花别墅东)附近,0,广东省珠海市斗门区商业街159,,商业街众生堂药店(金满楼桂花别墅东)附近广东省珠海市斗门区商业街159,珠海斗门区
珠海市 农贸市场,东坑市场,前山镇东坑第二工业区2803号,0,广东省珠海市香洲区新五街5号,,前山镇东坑第二工业区2803号广东省珠海市香洲区新五街5号,珠海香洲区
珠海市 农贸市场,泰嘉小商品批发市场,广东省珠海市香洲区明珠北路66号-2栋,0,,,广东省珠海市香洲区明珠北路66号-2栋,珠海香洲区
珠海市 农贸市场,月坑市场,广东省珠海市斗门区月前路6,0,广东省珠海市斗门区沙栏路7,,广东省珠海市斗门区月前路6广东省珠海市斗门区沙栏路7,珠海斗门区
珠海市 农贸市场,成裕市场,广东省珠海市斗门区桥湖南路北(中国移动通信丰杰通讯特约代理点东南),0,广东省珠海市斗门区虹桥一路,,广东省珠海市斗门区桥湖南路北(中国移动通信丰杰通讯特约代理点东南)广东省珠海市斗门区虹桥一路,珠海斗门区
珠海市 农贸市场,城东农贸市场(金坑西路),广东省珠海市斗门区金坑中路19号,0,广东省珠海市斗门区金坑中路8号,,广东省珠海市斗门区金坑中路19号广东省珠海市斗门区金坑中路8号,珠海斗门区
珠海市 农贸市场,梅溪市场,前山梅溪村3号,0,广东省珠海市香洲区旅游路,,前山梅溪村3号广东省珠海市香洲区旅游路,珠海香洲区
珠海市 农贸市场,市场集团柠溪市场,广东省珠海市香洲区柠溪路280号,0,,,广东省珠海市香洲区柠溪路280号,珠海香洲区
珠海市 农贸市场,明和市场,珠海市香洲区银石雅园-1楼,0,广东省珠海市香洲区九洲大道西3005,,珠海市香洲区银石雅园-1楼广东省珠海市香洲区九洲大道西3005,珠海香洲区
珠海市 农贸市场,泰嘉农贸市场,广东省珠海市香洲区明珠北路66号附近,0,广东省珠海市香洲区明珠北路64号,,广东省珠海市香洲区明珠北路66号附近广东省珠海市香洲区明珠北路64号,珠海香洲区
珠海市 农贸市场,龙西市场,龙井路西77号,0,广东省珠海市斗门区X981,,龙井路西77号广东省珠海市斗门区X981,珠海斗门区
珠海市 农贸市场,春晖市场,春晖路105号,0,广东省珠海市香洲区春晖路,,春晖路105号广东省珠海市香洲区春晖路,珠海香洲区
珠海市 农贸市场,美丽湾市场,广东省珠海市香洲区富丽华假日酒店(神前路南),0,广东省珠海市香洲区神前路33,,广东省珠海市香洲区富丽华假日酒店(神前路南)广东省珠海市香洲区神前路33,珠海香洲区
珠海市 农贸市场,白蕉金亨市场,广东省珠海市斗门区白蕉镇同心中路69号白蕉中心市场,0,广东省珠海市斗门区同心中路100号,,广东省珠海市斗门区白蕉镇同心中路69号白蕉中心市场广东省珠海市斗门区同心中路100号,珠海斗门区
珠海市 农贸市场,白蕉镇昭信市场,珠海农商银行卫国支行附近,0,广东省珠海市斗门区X589,,珠海农商银行卫国支行附近广东省珠海市斗门区X589,珠海斗门区
珠海市 农贸市场,泰嘉广场,上冲明珠北路66号,0,广东省珠海市香洲区明珠北路66号-2栋,,上冲明珠北路66号广东省珠海市香洲区明珠北路66号-2栋,珠海香洲区
珠海市 农贸市场,竹园市场,珠海市金湾区迎雁东街144号,0,广东省珠海市金湾区迎雁东街122号,,珠海市金湾区迎雁东街144号广东省珠海市金湾区迎雁东街122号,珠海金湾区
珠海市 农贸市场,市场集团星园市场,珠海市香洲区星园路与翠景路交叉路口往北约100米,0,,,珠海市香洲区星园路与翠景路交叉路口往北约100米,珠海香洲区
珠海市 农贸市场,下村市场,广东省珠海市香洲区唐家湾镇金鼎下村长园街13号,0,广东省珠海市香洲区竹园街南段,,广东省珠海市香洲区唐家湾镇金鼎下村长园街13号广东省珠海市香洲区竹园街南段,珠海香洲区
珠海市 农贸市场,东风市场,604乡道附近,0,广东省珠海市斗门区新伟街,,604乡道附近广东省珠海市斗门区新伟街,珠海斗门区
珠海市 农贸市场,金湾市场,广东省珠海市斗门区井岸镇井湾路55号,0,广东省珠海市斗门区井湾路55号,,广东省珠海市斗门区井岸镇井湾路55号广东省珠海市斗门区井湾路55号,珠海斗门区
珠海市 农贸市场,湴冲市场,广东省珠海市斗门区白蕉镇六乡大道湴冲市场,0,广东省珠海市斗门区X584,,广东省珠海市斗门区白蕉镇六乡大道湴冲市场广东省珠海市斗门区X584,珠海斗门区
珠海市 农贸市场,城南市场,广东省珠海市斗门区白腾二路7号-2号铺附近,0,广东省珠海市斗门区白腾二路7号-2号铺,,广东省珠海市斗门区白腾二路7号-2号铺附近广东省珠海市斗门区白腾二路7号-2号铺,珠海斗门区
珠海市 农贸市场,南坑市场,广东省珠海市香洲区紫荆路94号,0,广东省珠海市香洲区紫荆路96号,,广东省珠海市香洲区紫荆路94号广东省珠海市香洲区紫荆路96号,珠海香洲区
珠海市 农贸市场,盈福市场,珠海大道附近,0,广东省珠海市金湾区铁炉北路,,珠海大道附近广东省珠海市金湾区铁炉北路,珠海金湾区
珠海市 农贸市场,大林市场,珠海市金湾区(阳光幼儿园东侧约50米),0,广东省珠海市金湾区X589,,珠海市金湾区(阳光幼儿园东侧约50米)广东省珠海市金湾区X589,珠海金湾区
珠海市 农贸市场,红旗中心市场,珠海市金湾区昌盛花园6栋201,0,广东省珠海市金湾区藤山一路187号,,珠海市金湾区昌盛花园6栋201广东省珠海市金湾区藤山一路187号,珠海金湾区
珠海市 农贸市场,永安市场,珠海市香洲区屏北三路与屏西六路交叉路口东北侧(珠海泰坦新动力电子有限公司南侧约150米),0,广东省珠海市香洲区屏北三路,,珠海市香洲区屏北三路与屏西六路交叉路口东北侧(珠海泰坦新动力电子有限公司南侧约150米)广东省珠海市香洲区屏北三路,珠海香洲区
珠海市 农贸市场,新沙市场,珠海市斗门区华西巷与河边街西交叉路口往南约50米,0,,,珠海市斗门区华西巷与河边街西交叉路口往南约50米,珠海斗门区
珠海市 农贸市场,上栅便民市场,金鼎工业园芳园街8号,0,广东省珠海市香洲区上栅大街,,金鼎工业园芳园街8号广东省珠海市香洲区上栅大街,珠海香洲区
珠海市 农贸市场,海怡市场,广东省珠海市香洲区吉大街道吉大水湾头海怡大厦海怡市场,0,广东省珠海市香洲区水湾路273号,,广东省珠海市香洲区吉大街道吉大水湾头海怡大厦海怡市场广东省珠海市香洲区水湾路273号,珠海香洲区
珠海市 农贸市场,大虎菜市场,广东省珠海市金湾区平沙镇763县道,0,广东省珠海市金湾区X763,,广东省珠海市金湾区平沙镇763县道广东省珠海市金湾区X763,珠海金湾区
珠海市 农贸市场,淇澳农贸市场,广东省珠海市香洲区天和街,0,,,广东省珠海市香洲区天和街,珠海香洲区
珠海市 农贸市场,春花园市场,珠海市金湾区华荣路与卓越路交叉路口东侧(润福综合市场),0,广东省珠海市金湾区华荣路,,珠海市金湾区华荣路与卓越路交叉路口东侧(润福综合市场)广东省珠海市金湾区华荣路,珠海金湾区
珠海市 农贸市场,富红便民市场,广东省珠海市斗门区白藤一路西57号附近,0,广东省珠海市斗门区白藤一路西49号,,广东省珠海市斗门区白藤一路西57号附近广东省珠海市斗门区白藤一路西49号,珠海斗门区
珠海市 农贸市场,珠海市斗门区便民农贸市场,广东省珠海市斗门区滨江路27号附近,0,,,广东省珠海市斗门区滨江路27号附近,珠海斗门区
珠海市 农贸市场,南青农贸市场,广东省珠海市斗门区莲洲镇泰来路206-3号南青农贸市场,0,广东省珠海市斗门区泰来路210号,,广东省珠海市斗门区莲洲镇泰来路206-3号南青农贸市场广东省珠海市斗门区泰来路210号,珠海斗门区
珠海市 农贸市场,桂山农贸市场,广东省珠海市香洲区,0,广东省珠海市香洲区,,广东省珠海市香洲区广东省珠海市香洲区,珠海香洲区
